Supplier,Recipient,Ordered,Weapon model,Weapon category,Ordered year,Delivered year,Delivered num.,Comments,latS,longS,codeS,latR,longR,codeR
United States,Taiwan,(218),AIM-120C AMRAAM,BVRAAM,(2007),2013-2014,(218),,37.09024,-95.712891,USA,23.69781,120.960515,TWN
United States,Taiwan,2,Osprey,Minehunter,(2007),2012,2,Second-hand but modernized before delivery | $30 m deal | Taiwanese designation Yung Jin,37.09024,-95.712891,USA,23.69781,120.960515,TWN
United States,Taiwan,12,P-3CUP Orion,ASW aircraft,(2008),2012-2015,(12),$664 m deal (offsets 70%) | second-hand P-3C rebuilt to P-3CUP,37.09024,-95.712891,USA,23.69781,120.960515,TWN
United States,Taiwan,(32),RGM-84L Harpoon-2,Anti-ship MI/SSM,(2008),2013-2016,(32),UGM-84L version for Zwaardvis (Hai Lung) submarines | delivery,37.09024,-95.712891,USA,23.69781,120.960515,TWN
United States,Taiwan,60,RGM-84L Harpoon-2,Anti-ship MI/SSM,2008,2010-2012,(60),$90 m deal | AGM-84L Block-2 version | for F-16 combat aircraft,37.09024,-95.712891,USA,23.69781,120.960515,TWN
United States,Taiwan,(144),Standard Missile-2MR,SAM,2008,2010-2012,(144),SM-2 Block-3A version,37.09024,-95.712891,USA,23.69781,120.960515,TWN
United States,Taiwan,(235),AGM-65 Maverick,ASM,2009,2011-2012,(235),AIM-65G2 version,37.09024,-95.712891,USA,23.69781,120.960515,TWN
United States,Taiwan,182,FGM-148 Javelin,Anti-tank missile,2009,2011,(182),$21-29 m deal,37.09024,-95.712891,USA,23.69781,120.960515,TWN
United States,Taiwan,171,FIM-92 Stinger,Portable SAM,2009,2012-2014,(171),$45 m deal | for AH-64E combat helicopters,37.09024,-95.712891,USA,23.69781,120.960515,TWN
United States,Taiwan,(25),FIM-92 Stinger,Portable SAM,2009,2012,(25),$9.9 m deal | Stinger Block-1 version,37.09024,-95.712891,USA,23.69781,120.960515,TWN
United States,Taiwan,264,MIM-104F PAC-3,ABM,2009,2011-2014,(264),Part of $3.2 b deal,37.09024,-95.712891,USA,23.69781,120.960515,TWN
United States,Taiwan,4,Patriot PAC-3,SAM/ABM system,2009,2014-2015,(4),$1.1 b deal (incl $134 m for spares | part of $3.2 b deal),37.09024,-95.712891,USA,23.69781,120.960515,TWN
United States,Taiwan,3,Patriot PAC-3,SAM/ABM system,2009,2011-2012,(3),$600 m deal | Taiwanese Patriot SAM systems rebuilt to Patriot-3 version,37.09024,-95.712891,USA,23.69781,120.960515,TWN
United States,Taiwan,(1000),AGM-114K HELLFIRE,Anti-tank missile,(2010),2012-2014,(1000),AGM-114L version for AH-64E combat helicopters,37.09024,-95.712891,USA,23.69781,120.960515,TWN
United States,Taiwan,30,AH-64E Apache Guardian,Combat helicopter,(2010),2012-2014,(30),$2 b deal,37.09024,-95.712891,USA,23.69781,120.960515,TWN
United States,Taiwan,(17),APG-78 Longbow,Combat heli radar,(2010),2012-2014,(17),For AH-64E combat helicopters,37.09024,-95.712891,USA,23.69781,120.960515,TWN
United States,Taiwan,(122),MIM-104F PAC-3,ABM,(2010),2015,(122),,37.09024,-95.712891,USA,23.69781,120.960515,TWN
United States,Taiwan,(9),T-700,Turboshaft,2010,2013-2014,(9),Spares for AH-64E combat helicopters,37.09024,-95.712891,USA,23.69781,120.960515,TWN
United States,Taiwan,1,Mk-15 Phalanx,CIWS,(2011),2014,1,For 1 Tuo Jiang corvette produced in Taiwan,37.09024,-95.712891,USA,23.69781,120.960515,TWN
United States,Taiwan,4,S-70/UH-60L,Helicopter,2011,2014,(4),UH-60M version | $49 m deal,37.09024,-95.712891,USA,23.69781,120.960515,TWN
United States,Taiwan,(45),S-70/UH-60L,Helicopter,(2012),2014-2018,(44),UH-60M version | delivery 2014-2019,37.09024,-95.712891,USA,23.69781,120.960515,TWN
United States,Taiwan,144,APG-83 SABR,Combat ac radar,(2014),2018,4,For modernization of 144 F-16 combat aircraft | delivery planned 2019-2023,37.09024,-95.712891,USA,23.69781,120.960515,TWN
United States,Taiwan,2,AAQ-33 Sniper,Aircraft EO system,2015,2017,(2),,37.09024,-95.712891,USA,23.69781,120.960515,TWN
United States,Taiwan,2,Perry,Frigate,2015,2017,2,Second-hand but modernized before delivery | $175-190 m deal,37.09024,-95.712891,USA,23.69781,120.960515,TWN
United States,Taiwan,(40),AIM-9X Sidewinder,SRAAM,(2016),2018,(20),,37.09024,-95.712891,USA,23.69781,120.960515,TWN
United States,Taiwan,13,Mk-15 Phalanx,CIWS,2016,,,,37.09024,-95.712891,USA,23.69781,120.960515,TWN
United States,Taiwan,(56),AGM-154 JSOW,Guided bomb,(2017),,,,37.09024,-95.712891,USA,23.69781,120.960515,TWN
United States,Taiwan,(132),F-125,Turbofan,(2017),,,For 66 AT-5 trainer aircraft produced in Taiwan,37.09024,-95.712891,USA,23.69781,120.960515,TWN
United States,Taiwan,(208),FGM-148 Javelin,Anti-tank missile,2017,,,,37.09024,-95.712891,USA,23.69781,120.960515,TWN
United States,Taiwan,(250),FIM-92 Stinger,Portable SAM,(2017),2018,(250),Stinger Block-1-92 version | incl for use on Tuo Jiang corvettes and Guang Hua-4 FAC,37.09024,-95.712891,USA,23.69781,120.960515,TWN
United States,Taiwan,16,Standard Missile-2MR,SAM,2017,,,,37.09024,-95.712891,USA,23.69781,120.960515,TWN
United States,Taiwan,18,AAQ-33 Sniper,Aircraft EO system,2018,,,$84 m deal | for F-16 combat aircraft,37.09024,-95.712891,USA,23.69781,120.960515,TWN
United States,Taiwan,36,AAV-7A1,APC,2018,,,$84 m deal | incl 2 command and 2 ARV versions | delivery planned by 2020,37.09024,-95.712891,USA,23.69781,120.960515,TWN
United States,Taiwan,769,BGM-71F TOW-2B,Anti-tank missile,(2018),,,BGM-71F TOW-2B ARF version,37.09024,-95.712891,USA,23.69781,120.960515,TWN
United States,Taiwan,11,Mk-15 Phalanx,CIWS,(2018),,,For 11 Tuo Jiang corvettes produced in Taiwan,37.09024,-95.712891,USA,23.69781,120.960515,TWN
United States,Taiwan,(46),Mk-48 Mod-5 ADCAP,AS/ASW torpedo,2018,,,For Zwaardvis (Hai Lung) submarines,37.09024,-95.712891,USA,23.69781,120.960515,TWN
United States,Thailand,(4),AH-1F Cobra,Combat helicopter,(2005),2011-2012,(4),Second-hand but modernized before delivery | aid,37.09024,-95.712891,USA,15.870032,100.992541,THA
United States,Thailand,2,S-70/UH-60L,Helicopter,2007,2011,2,$58 m deal | MH-60S version | bought after 2004 natural disaster as reaction to lack of helicopters for SAR,37.09024,-95.712891,USA,15.870032,100.992541,THA
United States,Thailand,1,TPS-77,Air search radar,2007,2012,1,,37.09024,-95.712891,USA,15.870032,100.992541,THA
United States,Thailand,(10),Caterpillar-3126,Diesel engine,(2008),2010,(10),For Bronco APC from Singapore,37.09024,-95.712891,USA,15.870032,100.992541,THA
United States,Thailand,(6),F404,Turbofan,2008,2011,(6),For 6 JAS-39 combat aircraft from Sweden | RM-12 version from Swedish production line,37.09024,-95.712891,USA,15.870032,100.992541,THA
United States,Thailand,2,Bell-214,Helicopter,(2010),2011,2,Second-hand | Bell-214EP version,37.09024,-95.712891,USA,15.870032,100.992541,THA
United States,Thailand,(6),F404,Turbofan,2010,2013,(6),For 6 JAS-39 combat aircraft from Sweden | RM-12 version from Swedish production line,37.09024,-95.712891,USA,15.870032,100.992541,THA
United States,Thailand,16,TH-28/480,Light helicopter,2010,2011-2012,16,THB1.2 b ($40 m) deal | for training,37.09024,-95.712891,USA,15.870032,100.992541,THA
United States,Thailand,(21),6BT,Diesel engine,2012,2012-2014,(21),For First Win APC/APV produced in Thailand | designation uncertain (reported as 250-300hp Cummins diesel),37.09024,-95.712891,USA,15.870032,100.992541,THA
United States,Thailand,(18),APG-68,Combat ac radar,2012,2014-2017,(18),Part of $700 m deal for modernization of 18 F-16 combat aircraft | AN/APG-68(V)9 version,37.09024,-95.712891,USA,15.870032,100.992541,THA
United States,Thailand,54,M-198 155mm,Towed gun,2012,2013,(54),Second-hand,37.09024,-95.712891,USA,15.870032,100.992541,THA
United States,Thailand,3,S-70/UH-60L,Helicopter,2012,2013,3,Possibly THB2.8 b ($90 m) deal | UH-60M version,37.09024,-95.712891,USA,15.870032,100.992541,THA
United States,Thailand,(3),S-70/UH-60L,Helicopter,2012,2014,3,UH-60M version,37.09024,-95.712891,USA,15.870032,100.992541,THA
United States,Thailand,1,Saab-340,Transport aircraft,2012,2012,1,Second-hand,37.09024,-95.712891,USA,15.870032,100.992541,THA
United States,Thailand,1,LM-2500,Gas turbine,2013,2018,1,For 1 DW-3000 (Bhumibol Adulyadej) frigate from South Korea,37.09024,-95.712891,USA,15.870032,100.992541,THA
United States,Thailand,1,Mk-15 Phalanx,CIWS,(2013),2018,1,For 1 DW-3000 (Bhumibol Adulyadej) frigate from South Korea,37.09024,-95.712891,USA,15.870032,100.992541,THA
United States,Thailand,1,Mk-41,Naval SAM system,(2013),2018,1,For 1 DW-3000 (Bhumibol Adulyadej) frigate from South Korea,37.09024,-95.712891,USA,15.870032,100.992541,THA
United States,Thailand,(9),RIM-162 ESSM,SAM,(2013),2015,9,,37.09024,-95.712891,USA,15.870032,100.992541,THA
United States,Thailand,(1),S-70/UH-60L,Helicopter,2013,2016,1,$11.4 m deal | UH-60M version,37.09024,-95.712891,USA,15.870032,100.992541,THA
United States,Thailand,(2),TPS-70,Air search radar,2013,2015-2016,(2),TPS-78 version,37.09024,-95.712891,USA,15.870032,100.992541,THA
United States,Thailand,(5),AAQ-33 Sniper,Aircraft EO system,2014,2015-2016,(5),,37.09024,-95.712891,USA,15.870032,100.992541,THA
United States,Thailand,(50),AIM-120C AMRAAM,BVRAAM,2014,2016-2017,(50),,37.09024,-95.712891,USA,15.870032,100.992541,THA
United States,Thailand,(4),F404,Turbofan,2015,2018,(4),For 4 T-50 trainer/combat aircraft from South Korea,37.09024,-95.712891,USA,15.870032,100.992541,THA
United States,Thailand,1,LM-2500,Gas turbine,(2015),,,For 1 DW-3000 (Bhumibol Adulyadej) frigate from South Korea,37.09024,-95.712891,USA,15.870032,100.992541,THA
United States,Thailand,1,Mk-15 Phalanx,CIWS,(2015),,,For 1 DW-3000 (Bhumibol Adulyadej) frigate from South Korea,37.09024,-95.712891,USA,15.870032,100.992541,THA
United States,Thailand,1,Mk-41,Naval SAM system,(2015),,,For 1 DW-3000 (Bhumibol Adulyadej) frigate from South Korea,37.09024,-95.712891,USA,15.870032,100.992541,THA
United States,Thailand,14,RIM-162 ESSM,SAM,(2015),2017-2018,(14),,37.09024,-95.712891,USA,15.870032,100.992541,THA
United States,Thailand,,Mk-54 MAKO,ASW torpedo,(2016),2018,(5),For DW-3000 frigate,37.09024,-95.712891,USA,15.870032,100.992541,THA
United States,Thailand,2,Saab-340,Transport aircraft,2016,2017,2,Second-hand | probably for modification to SIGINT aircraft,37.09024,-95.712891,USA,15.870032,100.992541,THA
United States,Thailand,(50),BGM-71F TOW-2B,Anti-tank missile,2017,2018,(50),,37.09024,-95.712891,USA,15.870032,100.992541,THA
United States,Thailand,(8),F404,Turbofan,2017,,,For 8 T-50 trainer/combat aircraft from South Korea,37.09024,-95.712891,USA,15.870032,100.992541,THA
United States,Trinidad and Tobago,4,AW139,Helicopter,2009,2011-2012,4,$348 m deal (incl training and 5 year support),37.09024,-95.712891,USA,10.691803,-61.222503,TTO
United States,Tunisia,(10),Bell-205/UH-1H,Helicopter,2006,2008-2011,(10),Second-hand | aid | modernized before delivery,37.09024,-95.712891,USA,33.886917,9.537499,TUN
United States,Tunisia,2,C-130J-30 Hercules,Transport aircraft,2010,2013-2014,2,,37.09024,-95.712891,USA,33.886917,9.537499,TUN
United States,Tunisia,(20),ISC,Diesel engine,2014,2014,(20),For Navigator (Kirpi) APC from Turkey,37.09024,-95.712891,USA,33.886917,9.537499,TUN
United States,Tunisia,(150),AGM-114K HELLFIRE,Anti-tank missile,2015,2017,(150),For OH-58D combat helicopters,37.09024,-95.712891,USA,33.886917,9.537499,TUN
United States,Tunisia,80,HMMWV Up-Armoured,APV,(2015),2015-2016,80,M-1165A1 version,37.09024,-95.712891,USA,33.886917,9.537499,TUN
United States,Tunisia,8,S-70/UH-60L,Helicopter,2015,2017-2018,8,UH-60M version,37.09024,-95.712891,USA,33.886917,9.537499,TUN
United States,Tunisia,24,Bell-206/OH-58D(I),Combat helicopter,2016,2016-2017,(24),Second-hand | aid | OH-58D version,37.09024,-95.712891,USA,33.886917,9.537499,TUN
United States,Tunisia,3,Bell-429,Light helicopter,(2016),2017,3,For National Guard,37.09024,-95.712891,USA,33.886917,9.537499,TUN
United States,Tunisia,8,C280-12,Diesel engine,2016,2018,8,For 4 OPV-1400 (Jugartha) OPV from Netherlands | designation uncertain (reported as 4730hp Caterpillar engines),37.09024,-95.712891,USA,33.886917,9.537499,TUN
United States,Tunisia,(70),ISC,Diesel engine,(2016),2017,(70),For 70 Ejder Yalcin APC from Turkey | designation uncertain (reported as Cummins 375hp diesel),37.09024,-95.712891,USA,33.886917,9.537499,TUN
United States,Tunisia,12,MX-7,Light aircraft,2016,2016,12,Aid (for protection of border with Libya),37.09024,-95.712891,USA,33.886917,9.537499,TUN
United States,Tunisia,4,S-70/UH-60L,Helicopter,2016,,,$38 m deal | delivery 2019/2020,37.09024,-95.712891,USA,33.886917,9.537499,TUN
United States,Tunisia,(10),VT-400,Diesel engine,(2016),2016,(10),For 10 Typhoon APC from UAE,37.09024,-95.712891,USA,33.886917,9.537499,TUN
United States,Tunisia,9,Pitbull VX,APC,2018,2018,9,Aid,37.09024,-95.712891,USA,33.886917,9.537499,TUN
United States,Turkey,(18),CT7,Turboprop,1998,2013-2014,(18),For 6 CN-235D/K ASW and 3 CN-235 MP aircraft from Spain,37.09024,-95.712891,USA,38.963745,35.243322,TUR
United States,Turkey,(163),APG-68,Combat ac radar,(2005),2009-2015,(163),Part of $1.1 b Peace Onyx-3 modernization of 163 Turkish F-16C combat aircraft | APG-68(V)9 version,37.09024,-95.712891,USA,38.963745,35.243322,TUR
United States,Turkey,4,Mk-41,Naval SAM system,(2005),2013-2014,(4),For Genesis modernization of 4 Perry (Gabya) frigates,37.09024,-95.712891,USA,38.963745,35.243322,TUR
United States,Turkey,50,AGM-84H SLAM-ER,ASM,2006,2011,50,For F-16 combat aircraft,37.09024,-95.712891,USA,38.963745,35.243322,TUR
United States,Turkey,17,S-70B/SH-60B Seahawk,ASW helicopter,2006,2012-2014,(17),Part of $500 m deal (mainly financed with US loan | offsets 50%) | delivery delayed from 2009-2010,37.09024,-95.712891,USA,38.963745,35.243322,TUR
United States,Turkey,2,LM-2500,Gas turbine,(2007),2011-2013,2,For 2 MilGem (Ada) frigates produced in Turkey,37.09024,-95.712891,USA,38.963745,35.243322,TUR
United States,Turkey,(125),RIM-116A RAM,SAM,(2007),2011-2018,(105),For MilGem (Ada) frigates,37.09024,-95.712891,USA,38.963745,35.243322,TUR
United States,Turkey,(107),AIM-120C AMRAAM,BVRAAM,(2008),2013-2014,(107),Possibly $157 m deal | AIM-120C-7 version,37.09024,-95.712891,USA,38.963745,35.243322,TUR
United States,Turkey,25,RGM-84L Harpoon-2,Anti-ship MI/SSM,2008,2011,25,,37.09024,-95.712891,USA,38.963745,35.243322,TUR
United States,Turkey,(30),AAQ-13 LANTIRN,Combat ac radar,2009,2011-2012,(30),,37.09024,-95.712891,USA,38.963745,35.243322,TUR
United States,Turkey,(30),AAQ-33 Sniper,Aircraft EO system,2009,2011-2012,(30),,37.09024,-95.712891,USA,38.963745,35.243322,TUR
United States,Turkey,46,Cessna-180 Skywagon,Light aircraft,2009,2009-2010,46,Cessna-T182T Skylane version | for training,37.09024,-95.712891,USA,38.963745,35.243322,TUR
United States,Turkey,(468),ISC,Diesel engine,2009,2010-2015,(468),For 468 Navigator (BMC-350) APC from Israel | designation uncertain (reported as 350hp Cummins diesel),37.09024,-95.712891,USA,38.963745,35.243322,TUR
United States,Turkey,100,Mk-54 MAKO,ASW torpedo,2009,2012-2014,(100),$105 m deal,37.09024,-95.712891,USA,38.963745,35.243322,TUR
United States,Turkey,3,AH-1W SuperCobra,Combat helicopter,2011,2012,3,Second-hand,37.09024,-95.712891,USA,38.963745,35.243322,TUR
United States,Turkey,6,CH-47F Chinook,Transport helicopter,(2011),2016,6,$400 m deal,37.09024,-95.712891,USA,38.963745,35.243322,TUR
United States,Turkey,(90),FIM-92 Stinger,Portable SAM,2011,2013,(90),,37.09024,-95.712891,USA,38.963745,35.243322,TUR
United States,Turkey,4,Mk-15 Phalanx,CIWS,(2011),2017-2018,4,Phalanx Block-1B version | for 2 Bayraktar landing ships produced in Turkey,37.09024,-95.712891,USA,38.963745,35.243322,TUR
United States,Turkey,300,JDAM,Guided bomb,2012,2013,(300),,37.09024,-95.712891,USA,38.963745,35.243322,TUR
United States,Turkey,5,King Air,Light transport ac,2012,2012,5,Second-hand King Air-350 version but modified to surveillance aircraft before delivery | $70 m 2-year lease (extended after 2 years),37.09024,-95.712891,USA,38.963745,35.243322,TUR
United States,Turkey,4,DB-110,Aircraft recce system,2013,2014,(4),,37.09024,-95.712891,USA,38.963745,35.243322,TUR
United States,Turkey,50,ISC,Diesel engine,2013,2014-2015,(50),For 50 Ejder Yalcin APC produced in Turkey | designation uncertain (reported as Cummins 375hp diesel),37.09024,-95.712891,USA,38.963745,35.243322,TUR
United States,Turkey,(145),AIM-120C AMRAAM,BVRAAM,(2014),2016-2018,(108),AIM-120C-7 version,37.09024,-95.712891,USA,38.963745,35.243322,TUR
United States,Turkey,117,AIM-9X Sidewinder,SRAAM,2014,2015-2016,(117),AIM-9X Block-2 version,37.09024,-95.712891,USA,38.963745,35.243322,TUR
United States,Turkey,,RIM-162 ESSM Block-2,SAM,(2014),,,Selected 2014 but possibly not yet ordered by end-2018,37.09024,-95.712891,USA,38.963745,35.243322,TUR
United States,Turkey,4,CH-47F Chinook,Transport helicopter,2015,2018,(4),Part of $131 m deal,37.09024,-95.712891,USA,38.963745,35.243322,TUR
United States,Turkey,(1300),JDAM,Guided bomb,2015,2017-2018,(1300),GBU-38 GBU-54 BLU-109 versions,37.09024,-95.712891,USA,38.963745,35.243322,TUR
United States,Turkey,2,LM-2500,Gas turbine,2015,2018,1,For 2 MilGem (Ada) frigates produced in Turkey,37.09024,-95.712891,USA,38.963745,35.243322,TUR
United States,Turkey,2,Mk-15 Phalanx,CIWS,(2015),,,For 1 BPE (Anadolu) AALS from Spain,37.09024,-95.712891,USA,38.963745,35.243322,TUR
United States,Turkey,4,Mk-15 Phalanx,CIWS,(2015),2017-2018,(4),For 2 Bayraktar landing ships produced in Turkey,37.09024,-95.712891,USA,38.963745,35.243322,TUR
United States,Turkey,(48),AGM-84H SLAM-ER,ASM,(2016),2016-2017,48,,37.09024,-95.712891,USA,38.963745,35.243322,TUR
United States,Turkey,(50),ISC,Diesel engine,2016,2016,(50),For 50 Ejder Yalcin APC produced in Turkey | designation uncertain (reported as Cummins 375hp diesel),37.09024,-95.712891,USA,38.963745,35.243322,TUR
United States,Turkey,4,LM-2500,Gas turbine,(2016),,,For 4 TF-100 (I or MilGem-G) frigates produced in Turkey,37.09024,-95.712891,USA,38.963745,35.243322,TUR
United States,Turkey,4,Mk-15 Phalanx,CIWS,(2016),,,For 4 TF-100 (I or MilGem-G) frigates produced in Turkey,37.09024,-95.712891,USA,38.963745,35.243322,TUR
United States,Turkey,4,Mk-41,Naval SAM system,(2016),,,For 4 TF-100 (I or MilGem-G) frigates produced in Turkey,37.09024,-95.712891,USA,38.963745,35.243322,TUR
United States,Turkey,(150),RIM-116A RAM,SAM,(2016),,,For TF-100 (I or MilGem-G) frigates and BPE (Anadolu) AALS,37.09024,-95.712891,USA,38.963745,35.243322,TUR
United States,Turkey,35,APG-68,Combat ac radar,2017,,,For modernization of 35 Turkish F-16C combat aircraft | APG-68(V)9 version | delivery planned 2018-2023,37.09024,-95.712891,USA,38.963745,35.243322,TUR
United States,Turkey,100,JDAM,Guided bomb,2017,2018,(100),,37.09024,-95.712891,USA,38.963745,35.243322,TUR
United States,Turkey,,FGM-148 Javelin,Anti-tank missile,2018,,,,37.09024,-95.712891,USA,38.963745,35.243322,TUR
United States,UAE,(16),T55-L,Turboshaft,2005,2006-2010,(16),From Italian production line | T-55-L-712E version | for modernization of 8 CH-47C helicopters,37.09024,-95.712891,USA,23.424076,53.847818,ARE
United States,UAE,(96),RIM-162 ESSM,SAM,2006,2015,(96),For Baynunah corvettes,37.09024,-95.712891,USA,23.424076,53.847818,ARE
United States,UAE,(200),RIM-116A RAM,SAM,2007,2011-2016,(200),For Baynunah corvettes | RIM-116B version,37.09024,-95.712891,USA,23.424076,53.847818,ARE
